Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
T6E0F824E,ACC79935,ACC87619,937.09,Deposit,2024-12-06 10:34:00,Success,False,"29.4723 N, -98.4455 W",Desktop,Ethernet,6,248,4347
T7A5DE496,ACC83760,ACC32440,664.85,Withdrawal,2024-04-07 10:34:00,Success,True,"30.318 N, -81.692 W",Desktop,Wi-Fi,15,235,6428
TF5B0A856,ACC54288,ACC92031,1190.81,Transfer,2024-06-04 10:47:00,Failed,True,"45.023 N, -93.2923 W",Mobile,LTE,53,107,6866
TD4389420,ACC42281,ACC37349,1357.71,Deposit,2024-09-10 10:32:00,Failed,True,"31.7261 N, -106.4422 W",Mobile,LTE,46,135,1188
T731ABFD7,ACC17123,ACC17598,468.29,Deposit,2024-07-10 10:24:00,Failed,True,"41.9188 N, -87.5998 W",Desktop,Ethernet,4,144,6232
T5EF711DD,ACC80174,ACC53686,596.1,Transfer,2024-02-02 10:02:00,Success,False,"29.3975 N, -98.5216 W",Mobile,5G,32,92,3575
T22136167,ACC22952,ACC26670,368.3,Withdrawal,2024-09-17 10:13:00,Success,True,"29.375 N, -98.538 W",Desktop,Ethernet,3,200,3532
T333C74CA,ACC86726,ACC75108,698.69,Transfer,2024-09-11 10:58:00,Success,True,"32.8093 N, -96.8419 W",Mobile,LTE,37,82,4951
TACFFC809,ACC27506,ACC72599,1181.01,Transfer,2024-06-15 10:31:00,Success,False,"32.7346 N, -117.1509 W",Mobile,LTE,81,123,8920
T11F2BBF8,ACC60718,ACC19048,1146.73,Deposit,2024-05-20 10:35:00,Failed,False,"36.1263 N, -86.7368 W",Desktop,Ethernet,4,63,7629
T536E0F76,ACC76210,ACC79065,1254.83,Deposit,2024-02-10 10:57:00,Success,False,"38.8954 N, -76.988 W",Desktop,Ethernet,3,92,2865
T34DBC5EE,ACC53355,ACC88440,1421.77,Deposit,2024-10-29 04:07:33,Failed,False,"34.0735 N, -118.2616 W",Mobile,LTE,49,181,4697
T03BE0B23,ACC93583,ACC43835,620.69,Transfer,2024-12-25 19:53:45,Success,True,"40.6701 N, -74.0353 W",Mobile,5G,40,196,1307
TFC5525F6,ACC25289,ACC87765,678.84,Withdrawal,2024-02-26 10:16:00,Success,False,"41.9271 N, -87.608 W",Desktop,Ethernet,2,135,3264
T29DD8270,ACC90854,ACC93425,14179.76,Transfer,2024-11-28 10:23:00,Failed,False,"32.7282 N, -96.8377 W",Mobile,5G,38,70,9454
T7364A02C,ACC40276,ACC13338,97.22,Withdrawal,2024-06-26 10:55:00,Failed,False,"37.7885 N, -122.2544 W",Mobile,5G,27,242,6796
TD0A5FA32,ACC19647,ACC41163,1483.09,Transfer,2024-04-15 10:51:00,Failed,False,"33.7979 N, -84.4027 W",Desktop,Wi-Fi,9,209,7745
TA2265F71,ACC94120,ACC38990,1229.47,Withdrawal,2024-06-14 10:08:00,Success,False,"39.8155 N, -86.2077 W",Desktop,Ethernet,4,223,1354
T30E5D80B,ACC35980,ACC59716,976.48,Deposit,2024-04-14 10:52:00,Failed,False,"39.9727 N, -83.0349 W",Mobile,LTE,75,130,8375
T5CC2B817,ACC92362,ACC12289,429.38,Transfer,2024-06-02 10:56:00,Failed,False,"32.7643 N, -96.8404 W",Desktop,Ethernet,6,230,7490
T589921C4,ACC82733,ACC38763,1331.35,Withdrawal,2024-03-11 10:57:00,Failed,True,"30.3085 N, -97.7921 W",Desktop,Ethernet,4,134,2645
T8E42D3CE,ACC11332,ACC95588,250.92,Deposit,2024-12-12 10:47:00,Failed,False,"40.698 N, -74.0198 W",Desktop,Ethernet,8,248,6386
TD43F2316,ACC53364,ACC51280,349.49,Withdrawal,2024-02-23 10:26:00,Failed,False,"34.0295 N, -118.213 W",Desktop,Ethernet,8,115,2272
TEE9CF3D3,ACC58190,ACC24649,561.3,Withdrawal,2024-12-19 10:08:00,Failed,True,"34.0375 N, -118.1974 W",Desktop,Ethernet,6,237,8550
T97E0D33C,ACC23024,ACC23917,217.64,Withdrawal,2024-06-28 10:35:00,Failed,True,"35.4437 N, -97.5448 W",Desktop,Wi-Fi,22,77,7474
T9225A8F3,ACC23367,ACC56353,995.33,Transfer,2024-06-07 10:05:00,Failed,True,"39.9691 N, -75.1182 W",Mobile,5G,34,110,8039
T686C951C,ACC63630,ACC83176,28001.11,Withdrawal,2024-09-12 10:31:00,Failed,False,"40.7258 N, -73.9823 W",Desktop,Ethernet,8,143,6184
T9816985A,ACC20600,ACC82517,1184.1,Deposit,2024-03-11 10:16:00,Failed,False,"29.4413 N, -98.5065 W",Mobile,5G,33,144,5907
T3186A02E,ACC51099,ACC58882,420.86,Deposit,2024-12-30 10:46:00,Success,False,"40.6829 N, -73.9893 W",Mobile,5G,31,68,8033
T0F963FF8,ACC79077,ACC60005,536.4,Transfer,2024-07-29 10:35:00,Success,True,"30.2978 N, -81.626 W",Mobile,5G,38,84,6135
TC9E01BE9,ACC54102,ACC27415,333.77,Transfer,2024-10-21 10:01:00,Success,False,"41.919 N, -87.6652 W",Mobile,3G,163,55,4971
T77FE3CF2,ACC66845,ACC77043,1478.53,Transfer,2024-03-14 10:54:00,Failed,False,"40.7286 N, -74.0419 W",Mobile,Wi-Fi,10,63,5856
T200E176E,ACC73255,ACC16562,117.67,Withdrawal,2024-04-14 10:24:00,Failed,False,"30.292 N, -97.7801 W",Desktop,Ethernet,4,167,3182
TC138F8F4,ACC85559,ACC68236,12163.49,Deposit,2024-04-20 10:40:00,Failed,True,"42.361 N, -82.9965 W",Desktop,Wi-Fi,24,240,7223
TBF2548C3,ACC24619,ACC95826,744.4,Withdrawal,2024-04-05 10:50:00,Failed,True,"36.2027 N, -86.7366 W",Mobile,LTE,35,106,3751
T41464FCE,ACC30528,ACC36351,807.82,Deposit,2024-09-08 10:08:00,Success,True,"40.7003 N, -74.0379 W",Desktop,Ethernet,8,76,4886
T5D78FC4B,ACC67439,ACC79384,1211.91,Deposit,2024-11-13 10:10:00,Success,True,"40.69 N, -74.0192 W",Mobile,LTE,46,57,2849
T8A40CCB3,ACC14634,ACC44684,556.32,Transfer,2024-12-21 11:00:00,Failed,True,"40.6832 N, -74.0292 W",Mobile,5G,35,144,5823
T89239B38,ACC93575,ACC61999,165.65,Withdrawal,2024-01-18 04:07:33,Success,True,"29.7264 N, -95.3287 W",Desktop,Wi-Fi,21,208,8968
T55E61861,ACC24246,ACC83779,649.53,Transfer,2024-06-01 10:13:00,Failed,False,"40.691 N, -73.9932 W",Mobile,LTE,64,132,3718
T3435E3CE,ACC93583,ACC43835,620.69,Transfer,2024-08-23 10:20:00,Success,True,"40.7396 N, -73.993 W",Mobile,3G,90,196,1307
TBCE1EB75,ACC82186,ACC25267,799.39,Transfer,2024-03-31 10:24:00,Success,True,"36.1193 N, -86.8181 W",Mobile,Wi-Fi,30,83,3057
T645E9650,ACC88574,ACC43420,311.12,Withdrawal,2024-06-03 10:32:00,Success,False,"41.9161 N, -87.5988 W",Desktop,Wi-Fi,16,225,3789
T96B9E1CA,ACC18381,ACC76710,449.56,Withdrawal,2024-06-16 10:01:00,Failed,False,"40.666 N, -73.9568 W",Desktop,Ethernet,3,191,4779
T1FC0DA00,ACC80637,ACC10646,215.42,Deposit,2024-06-18 10:13:00,Success,False,"32.7543 N, -96.8337 W",Desktop,Ethernet,8,172,7594
TF34A0E7A,ACC36992,ACC58355,412.43,Transfer,2024-01-23 10:18:00,Success,False,"35.456 N, -97.5019 W",Mobile,LTE,44,239,9690
TF81497F0,ACC41101,ACC23216,0.05,Transfer,2024-12-26 10:06:00,Success,False,"39.1492 N, -94.536 W",Desktop,Wi-Fi,19,229,5359
TABDFD4FD,ACC92615,ACC20606,978.2,Deposit,2024-03-27 10:05:00,Failed,True,"29.7319 N, -95.3566 W",Desktop,Ethernet,7,91,7541
TF0639F20,ACC79077,ACC60005,536.4,Transfer,2024-11-12 10:35:00,Success,True,"29.4374 N, -98.542 W",Mobile,5G,44,84,6135
TA7349782,ACC75912,ACC81334,1390.33,Withdrawal,2024-11-12 10:33:00,Success,True,"29.9096 N, -90.1103 W",Desktop,Ethernet,3,106,3821
TB321DA40,ACC84446,ACC47277,641.89,Transfer,2024-05-20 10:59:00,Success,True,"41.2793 N, -95.8853 W",Mobile,5G,18,193,3004
T5C3A16EC,ACC69694,ACC58029,706.74,Withdrawal,2024-03-05 10:18:00,Success,False,"29.4426 N, -98.5252 W",Desktop,Ethernet,7,148,1773
T8F1E89C0,ACC66635,ACC27770,884.55,Transfer,2024-04-12 10:04:00,Failed,True,"40.6874 N, -74.0271 W",Mobile,LTE,55,228,9368
T4EC0DBB6,ACC90210,ACC78955,99.09,Deposit,2024-04-26 10:57:00,Success,False,"34.0107 N, -118.2644 W",Desktop,Wi-Fi,9,220,9284
T0FDFDA2F,ACC58817,ACC15152,190.95,Withdrawal,2024-07-05 10:17:00,Failed,False,"40.6698 N, -74.0353 W",Mobile,5G,17,96,1254
T401166D1,ACC23367,ACC56353,995.33,Transfer,2024-06-25 10:05:00,Failed,True,"33.7755 N, -84.4097 W",Mobile,LTE,50,110,8039
T35D52DCF,ACC38711,ACC98722,822.69,Withdrawal,2024-01-06 10:46:00,Success,True,"32.7981 N, -97.2877 W",Mobile,5G,25,207,3319
T484D484F,ACC69604,ACC73317,79.96,Withdrawal,2024-05-20 10:23:00,Success,False,"40.6844 N, -74.0369 W",Mobile,5G,25,88,3446
T44C7CC08,ACC19769,ACC18211,118.47,Withdrawal,2024-10-19 10:25:00,Failed,True,"39.8042 N, -86.11 W",Mobile,LTE,43,102,9480
TEC71E486,ACC18004,ACC86789,1468.89,Transfer,2024-10-14 10:14:00,Success,False,"40.7512 N, -74.0522 W",Mobile,5G,17,238,5546
TC69C2D3C,ACC79822,ACC75119,1087.67,Withdrawal,2024-02-09 10:04:00,Failed,True,"33.7253 N, -84.412 W",Desktop,Ethernet,3,111,3792
T2B75D6A9,ACC21784,ACC82883,1279.03,Deposit,2024-05-27 02:10:35,Success,False,"38.8917 N, -77.0757 W",Desktop,Ethernet,6,129,7387
T5890AF26,ACC96845,ACC91092,599.56,Deposit,2024-08-20 10:23:00,Failed,True,"32.7006 N, -117.133 W",Desktop,Wi-Fi,8,109,6970
T683CEFC6,ACC88171,ACC83474,1420.72,Transfer,2024-12-21 10:03:00,Failed,False,"33.7798 N, -84.4224 W",Desktop,Ethernet,7,140,9332
T7A4DE2F6,ACC60718,ACC19048,1146.73,Deposit,2024-09-14 10:35:00,Failed,False,"35.1843 N, -80.7943 W",Desktop,Ethernet,3,63,7629
TD6212F2A,ACC83760,ACC32440,664.85,Withdrawal,2024-11-30 10:34:00,Success,True,"37.7485 N, -122.3885 W",Desktop,Ethernet,2,235,6428
T563B3D98,ACC69633,ACC88988,434.31,Withdrawal,2024-08-29 10:56:00,Failed,True,"40.7368 N, -73.9838 W",Mobile,5G,23,67,8452
T887F246C,ACC66287,ACC25255,847.66,Deposit,2024-11-11 10:53:00,Failed,True,"32.7425 N, -96.7581 W",Mobile,LTE,37,198,4436
T786A5B0C,ACC14564,ACC10609,326.66,Withdrawal,2024-03-16 10:41:00,Success,True,"33.4206 N, -112.1105 W",Mobile,5G,19,161,8229
TE9FBA77B,ACC13717,ACC77116,259.0,Withdrawal,2024-05-24 10:33:00,Success,False,"31.7865 N, -106.4481 W",Desktop,Ethernet,3,174,1652
T5A7F5057,ACC68992,ACC32882,236.29,Transfer,2024-09-20 04:07:33,Success,False,"44.9283 N, -93.2868 W",Desktop,Wi-Fi,15,169,8004
T593863B2,ACC83398,ACC99759,1174.55,Transfer,2024-04-20 10:44:00,Failed,False,"40.7392 N, -73.9728 W",Mobile,5G,29,84,6473
TE8DD69CE,ACC67656,ACC83670,499.71,Transfer,2024-05-31 10:21:00,Failed,True,"41.9214 N, -87.5927 W",Mobile,5G,16,127,6605
T0CCC5B4A,ACC14340,ACC33467,1494.03,Transfer,2024-10-25 10:07:00,Success,True,"40.7299 N, -74.0547 W",Desktop,Ethernet,2,214,8664
T9796D9CA,ACC56361,ACC44899,1119.63,Transfer,2024-10-28 10:39:00,Failed,False,"40.6796 N, -74.0383 W",Desktop,Wi-Fi,16,113,7071
TEBC05AA0,ACC86771,ACC38158,1012.68,Deposit,2024-04-20 10:17:00,Success,False,"25.8116 N, -80.2193 W",Desktop,Wi-Fi,15,189,9330
T82495A5E,ACC93016,ACC33694,295.86,Withdrawal,2024-05-27 10:36:00,Failed,False,"40.6962 N, -73.9949 W",Desktop,Ethernet,5,180,4465
TC18D67D9,ACC32554,ACC81725,1479.61,Deposit,2024-11-19 10:45:00,Success,False,"35.2641 N, -80.8563 W",Desktop,Wi-Fi,12,157,2386
TE3D43587,ACC79905,ACC26690,1307.54,Transfer,2024-04-01 10:17:00,Failed,True,"42.3441 N, -82.9971 W",Mobile,5G,16,180,1555
T9BF23F9C,ACC14822,ACC75071,370.03,Withdrawal,2024-04-06 10:25:00,Success,False,"39.3109 N, -76.5925 W",Desktop,Ethernet,7,196,1152
T51A5D54C,ACC29164,ACC16121,540.64,Transfer,2024-04-29 10:07:00,Success,False,"25.7309 N, -80.1696 W",Mobile,5G,35,241,4044
T69746624,ACC24121,ACC36934,681.23,Deposit,2024-03-14 10:03:00,Success,False,"39.7241 N, -86.1968 W",Desktop,Ethernet,2,63,6512
T57199155,ACC31534,ACC23501,894.19,Transfer,2024-11-30 10:17:00,Success,True,"34.0145 N, -118.2831 W",Mobile,LTE,50,231,2314
TFE6DC4BC,ACC80662,ACC47063,820.56,Transfer,2024-11-26 10:18:00,Failed,True,"29.8 N, -95.3956 W",Mobile,LTE,76,69,9133
TF0407460,ACC25311,ACC52411,420.97,Deposit,2024-05-06 10:50:00,Success,True,"47.6514 N, -122.3686 W",Desktop,Ethernet,3,153,6988
T2736613E,ACC71625,ACC14447,1284.02,Deposit,2024-12-08 10:34:00,Failed,False,"38.8742 N, -104.7865 W",Desktop,Ethernet,4,149,6622
T5CB5257A,ACC97862,ACC11323,1263.45,Deposit,2024-01-07 10:47:00,Success,False,"34.0344 N, -118.2281 W",Desktop,Ethernet,2,188,1815
T07A5B462,ACC55016,ACC31584,256.9,Transfer,2024-08-27 10:35:00,Failed,False,"41.2083 N, -95.9146 W",Mobile,LTE,46,140,2921
T24C4F106,ACC77643,ACC94743,499.93,Transfer,2024-08-27 10:51:00,Success,True,"40.6639 N, -73.9783 W",Desktop,Wi-Fi,13,147,3056
TF32D4242,ACC81776,ACC17057,523.24,Withdrawal,2024-09-06 10:56:00,Failed,True,"40.669 N, -73.9575 W",Mobile,5G,26,135,2525
T2FAD1674,ACC78766,ACC81516,1220.92,Transfer,2024-06-18 10:52:00,Success,True,"34.0653 N, -118.2181 W",Mobile,5G,18,127,4184
T5CBF2DD8,ACC72602,ACC81316,269.99,Withdrawal,2024-02-22 10:16:00,Success,False,"33.4092 N, -112.0539 W",Mobile,LTE,68,111,4312
TC5FC47B0,ACC14006,ACC27800,485.37,Transfer,2024-08-04 10:50:00,Failed,True,"29.7239 N, -95.3267 W",Mobile,LTE,81,173,9631
T2AF67C96,ACC77337,ACC14932,1080.33,Transfer,2024-01-31 10:59:00,Success,False,"39.9145 N, -75.1885 W",Desktop,Ethernet,7,182,1262
T6F4A3124,ACC88611,ACC17504,129.36,Withdrawal,2024-05-30 10:47:00,Failed,False,"43.0714 N, -87.8745 W",Mobile,3G,114,167,6972
T145D15D1,ACC39496,ACC12590,1356.11,Transfer,2024-09-09 10:18:00,Failed,False,"27.9882 N, -82.4691 W",Desktop,Ethernet,4,56,1153
TFD4F8CFE,ACC86399,ACC41719,451.03,Transfer,2024-09-06 10:05:00,Success,True,"34.029 N, -118.2556 W",Mobile,5G,31,210,4967
T43B7404D,ACC85661,ACC75676,485.89,Transfer,2024-05-18 10:35:00,Failed,True,"35.2656 N, -80.8279 W",Desktop,Ethernet,3,175,3880
TAAAEE977,ACC54120,ACC50698,765.31,Deposit,2024-07-22 10:13:00,Success,True,"41.2798 N, -95.9743 W",Desktop,Wi-Fi,19,184,6602
TA2B0DC10,ACC63657,ACC65237,778.32,Deposit,2024-05-12 10:31:00,Success,False,"32.794 N, -96.8323 W",Desktop,Ethernet,7,67,7995
T555B0054,ACC95938,ACC18507,199.81,Withdrawal,2024-02-28 10:54:00,Success,False,"39.0555 N, -94.5571 W",Desktop,Ethernet,4,151,9301
T165E7460,ACC29789,ACC25519,1032.59,Deposit,2024-09-17 10:16:00,Success,True,"41.8404 N, -87.6018 W",Desktop,Wi-Fi,8,186,8409
TAFFE14F2,ACC52163,ACC31994,757.11,Withdrawal,2024-01-06 10:31:00,Failed,True,"36.6904 N, -119.8322 W",Desktop,Ethernet,5,205,8491
T34CE4943,ACC51829,ACC21813,1229.83,Deposit,2024-04-29 10:45:00,Failed,True,"39.9275 N, -75.1835 W",Desktop,Ethernet,8,85,1193
T8FB5C118,ACC89343,ACC11124,247.19,Withdrawal,2024-02-25 10:19:00,Failed,False,"40.7271 N, -73.9919 W",Desktop,Ethernet,4,51,7291
TC032357B,ACC92615,ACC20606,978.2,Deposit,2024-03-27 10:05:00,Failed,True,"32.7516 N, -96.8163 W",Desktop,Ethernet,7,91,7541
TE7FA0F0C,ACC79097,ACC37128,198.18,Deposit,2024-03-19 10:36:00,Success,False,"32.7449 N, -96.7745 W",Desktop,Ethernet,5,164,5310
TFE20C34A,ACC90929,ACC12075,1150.77,Deposit,2024-07-23 10:12:00,Success,True,"36.132 N, -96.0238 W",Desktop,Ethernet,4,105,8310
T591F511D,ACC66864,ACC51253,459.03,Deposit,2024-02-06 10:38:00,Success,True,"34.0282 N, -118.2318 W",Mobile,LTE,78,99,7983
T309CE791,ACC91787,ACC54608,879.63,Withdrawal,2024-09-27 10:14:00,Success,True,"32.6657 N, -117.118 W",Desktop,Ethernet,8,240,1874
T404B142F,ACC29889,ACC83760,1413.64,Transfer,2024-02-08 10:28:00,Success,False,"38.9215 N, -77.0032 W",Mobile,5G,38,113,7112
TC9B9F8B3,ACC52765,ACC17647,320.15,Deposit,2024-12-10 10:39:00,Success,False,"40.734 N, -74.0545 W",Mobile,5G,23,90,5636
T03B6C55B,ACC62489,ACC84079,726.81,Deposit,2024-07-11 10:57:00,Failed,False,"37.7527 N, -122.4357 W",Mobile,3G,217,184,6500
TD5705D68,ACC15856,ACC12045,737.12,Deposit,2024-03-15 10:46:00,Success,False,"41.9058 N, -87.6609 W",Desktop,Ethernet,6,190,9034
T581A6DA3,ACC39012,ACC39126,750.92,Transfer,2024-02-16 10:23:00,Success,True,"32.6978 N, -117.1501 W",Desktop,Wi-Fi,14,235,5602
TA1DDBD46,ACC91551,ACC53217,1080.96,Withdrawal,2024-08-14 10:24:00,Success,True,"35.5128 N, -97.545 W",Desktop,Wi-Fi,19,141,4905
TD1DD1115,ACC10043,ACC88019,676.86,Deposit,2024-01-01 10:37:00,Failed,False,"36.1806 N, -86.7485 W",Desktop,Ethernet,2,96,6034
T8CFCABA2,ACC18670,ACC55222,909.99,Deposit,2024-08-09 10:20:00,Success,False,"32.7409 N, -97.3021 W",Mobile,5G,30,103,9631
TBF04C3EF,ACC45867,ACC31061,69.81,Withdrawal,2024-04-02 10:50:00,Failed,False,"32.7196 N, -97.3496 W",Desktop,Ethernet,5,545,9467
TDAD33D2F,ACC43635,ACC38750,1372.23,Withdrawal,2024-12-20 10:27:00,Failed,False,"31.8071 N, -106.4687 W",Desktop,Ethernet,3,149,1595
T1F476C60,ACC44804,ACC26269,1497.76,Transfer,2024-03-17 10:54:00,Success,True,"41.8414 N, -87.6793 W",Desktop,Ethernet,7,113,5668
T9734AC07,ACC62754,ACC42119,15513.48,Withdrawal,2024-06-12 10:43:00,Success,False,"39.7769 N, -105.0299 W",Desktop,Ethernet,2,125,4608
T3EB768AE,ACC12808,ACC87838,1454.09,Deposit,2024-03-05 10:03:00,Failed,False,"35.422 N, -97.5393 W",Desktop,Wi-Fi,13,187,3802
T3126911D,ACC54067,ACC84423,1031.4,Transfer,2024-08-14 10:15:00,Success,False,"32.7792 N, -97.3796 W",Desktop,Wi-Fi,21,235,1724
TF09E0C04,ACC61457,ACC40460,692.55,Deposit,2024-04-26 10:21:00,Failed,True,"33.4657 N, -112.0277 W",Desktop,Ethernet,7,115,3465
T0D2602B7,ACC62000,ACC93041,251.82,Transfer,2024-04-20 10:58:00,Success,True,"29.4468 N, -98.4782 W",Mobile,5G,37,106,9767
T009435EF,ACC91303,ACC96936,570.25,Withdrawal,2024-04-19 10:55:00,Failed,False,"39.9198 N, -75.1995 W",Mobile,5G,34,190,1372
TC2C28CD6,ACC97862,ACC11323,1263.45,Deposit,2024-04-17 10:47:00,Success,False,"40.6872 N, -73.9791 W",Desktop,Ethernet,4,188,1815
T6AEF1C38,ACC38736,ACC57803,87.4,Deposit,2024-08-09 10:25:00,Success,True,"38.2825 N, -85.7465 W",Desktop,Wi-Fi,11,236,6648
TBC2A5A15,ACC65856,ACC49534,734.99,Deposit,2024-09-11 10:09:00,Failed,False,"38.8642 N, -77.0221 W",Desktop,Wi-Fi,21,100,8306
TF638A54A,ACC50669,ACC36490,1096.78,Transfer,2024-05-27 01:42:26,Success,True,"32.8022 N, -96.7704 W",Desktop,Ethernet,3,220,5276
T19081B86,ACC37482,ACC38867,747.08,Transfer,2024-05-01 10:56:00,Success,True,"29.4456 N, -98.4495 W",Desktop,Ethernet,7,155,4707
TAE16C1AE,ACC11488,ACC74499,290.98,Withdrawal,2024-06-25 10:58:00,Success,False,"38.9304 N, -77.0261 W",Mobile,LTE,70,162,3718
T6FB64DC5,ACC63547,ACC22247,861.73,Withdrawal,2024-02-23 10:27:00,Success,False,"32.7395 N, -96.8188 W",Desktop,Wi-Fi,22,99,7508
T16FC3CCF,ACC66845,ACC77043,1478.53,Transfer,2024-09-08 10:54:00,Failed,False,"41.9224 N, -87.6484 W",Mobile,5G,32,63,5856
TB652698F,ACC68203,ACC30527,671.09,Transfer,2024-11-16 10:26:00,Success,True,"33.4952 N, -112.0603 W",Mobile,5G,23,226,3380
T6A5D5D4C,ACC65747,ACC20563,739.69,Transfer,2024-04-09 10:40:00,Failed,False,"40.7428 N, -73.9953 W",Desktop,Wi-Fi,13,59,1094
TB2D18726,ACC49543,ACC87457,895.62,Transfer,2024-03-29 10:25:00,Failed,False,"45.4687 N, -122.6906 W",Desktop,Wi-Fi,11,219,1727
T32AB8A86,ACC64402,ACC41126,1133.66,Transfer,2024-11-26 10:40:00,Success,False,"42.3952 N, -71.043 W",Desktop,Ethernet,6,152,9822
T84F6873E,ACC48963,ACC47641,978.96,Transfer,2024-06-20 10:07:00,Failed,False,"30.2279 N, -97.7032 W",Desktop,Ethernet,5,85,3311
TEE1F3264,ACC91378,ACC54434,633.35,Deposit,2024-09-18 04:07:33,Failed,False,"40.7613 N, -74.0212 W",Desktop,Ethernet,6,126,7132
T7EB8A893,ACC16801,ACC30926,71.67,Transfer,2024-05-23 10:46:00,Failed,False,"40.7582 N, -73.9786 W",Desktop,Ethernet,8,1506,5265
T862A50BD,ACC37317,ACC49961,88.64,Withdrawal,2024-08-06 10:25:00,Failed,True,"32.6899 N, -117.2097 W",Mobile,LTE,56,127,8400
T4FFF0263,ACC97833,ACC23301,1054.35,Deposit,2024-01-29 10:59:00,Success,False,"39.7898 N, -86.1776 W",Desktop,Ethernet,7,120,9852
TEEB1F316,ACC87258,ACC31975,1113.62,Transfer,2024-06-25 10:53:00,Success,False,"33.3678 N, -111.8201 W",Desktop,Wi-Fi,14,105,7043
TB8A22E92,ACC67469,ACC21488,1131.07,Deposit,2024-08-27 10:17:00,Failed,False,"40.7393 N, -74.0301 W",Mobile,LTE,61,127,7118
T6FF94839,ACC64402,ACC41126,1133.66,Transfer,2024-08-17 10:40:00,Success,False,"35.8046 N, -78.6047 W",Desktop,Ethernet,2,152,9822
TD1377735,ACC70138,ACC15338,993.15,Deposit,2024-03-14 10:54:00,Failed,True,"39.983 N, -82.9653 W",Desktop,Ethernet,8,150,3423
TBFC5B515,ACC57145,ACC33986,280.31,Transfer,2024-08-16 10:34:00,Failed,False,"42.3189 N, -71.0897 W",Desktop,Wi-Fi,20,220,7463
T89F4F4C3,ACC94948,ACC68204,0.01,Deposit,2024-02-22 10:51:00,Success,True,"38.2847 N, -85.8066 W",Mobile,5G,22,64,5231
T58ABEC2E,ACC90361,ACC34735,703.97,Deposit,2024-12-24 10:35:00,Success,False,"39.7098 N, -104.9564 W",Desktop,Ethernet,6,204,9805
T0559002E,ACC45926,ACC76590,979.89,Withdrawal,2024-01-28 10:25:00,Failed,False,"36.1385 N, -115.1803 W",Mobile,5G,23,225,7119
T5AF3ADA3,ACC59255,ACC53003,376.95,Transfer,2024-12-28 10:30:00,Failed,False,"36.8078 N, -75.9412 W",Mobile,5G,18,194,7865
T1BC94463,ACC70325,ACC90820,978.39,Deposit,2024-05-07 10:55:00,Success,False,"41.8406 N, -87.6126 W",Desktop,Wi-Fi,13,210,8025
TFF93F809,ACC47989,ACC97491,688.03,Withdrawal,2024-05-26 10:03:00,Success,False,"34.0144 N, -118.2834 W",Desktop,Ethernet,7,166,3554
TE1D2A03C,ACC42513,ACC94355,483.75,Deposit,2024-07-17 10:39:00,Success,True,"35.4482 N, -97.5502 W",Mobile,LTE,35,91,9229
T5FB810BE,ACC98407,ACC76557,499.18,Withdrawal,2024-03-18 10:31:00,Success,True,"36.2023 N, -86.7691 W",Mobile,5G,17,231,8697
T8A01EF68,ACC75741,ACC46887,827.95,Transfer,2024-11-09 10:15:00,Failed,False,"33.771 N, -84.3577 W",Desktop,Ethernet,5,89,4463
T4C07975B,ACC80128,ACC82248,893.51,Deposit,2024-12-28 10:01:00,Failed,False,"35.0433 N, -106.6368 W",Desktop,Ethernet,4,205,1510
T5FC4490C,ACC31420,ACC88372,417.63,Transfer,2024-10-28 10:05:00,Success,True,"33.4664 N, -112.0885 W",Desktop,Wi-Fi,19,71,2567
T858CF089,ACC71245,ACC83737,638.32,Transfer,2024-03-09 10:20:00,Failed,False,"39.9072 N, -75.1999 W",Mobile,5G,30,118,3492
T84596781,ACC74608,ACC33619,144.1,Transfer,2024-01-01 10:49:00,Failed,False,"40.7246 N, -73.9795 W",Desktop,Ethernet,8,52,6286
TB22A84A6,ACC39012,ACC39126,750.92,Transfer,2024-01-15 10:23:00,Success,True,"39.7333 N, -86.1467 W",Desktop,Wi-Fi,20,235,5602
T4CF6FC4A,ACC95501,ACC10188,86.27,Deposit,2024-12-06 10:25:00,Failed,False,"41.2868 N, -95.9494 W",Desktop,Wi-Fi,11,113,2499
TFF2A4477,ACC22489,ACC48565,1063.01,Transfer,2024-02-04 10:31:00,Success,False,"36.188 N, -96.0077 W",Mobile,5G,38,143,7105
T4D8482B3,ACC41494,ACC38025,99.92,Deposit,2024-10-03 10:16:00,Success,True,"40.6832 N, -73.9705 W",Mobile,Wi-Fi,15,88,3118
T9691784E,ACC48398,ACC74025,823.27,Withdrawal,2024-03-09 10:16:00,Success,True,"36.7507 N, -119.8021 W",Mobile,5G,26,121,5715
T4D2C56D2,ACC65895,ACC35639,60253.74,Transfer,2024-11-18 10:47:00,Success,True,"40.6865 N, -73.9566 W",Desktop,Wi-Fi,22,68,5094
TA8E6A230,ACC17862,ACC11488,558.08,Deposit,2024-11-20 11:00:00,Success,True,"32.7241 N, -97.3417 W",Desktop,Ethernet,5,122,4004
T25693AC6,ACC64461,ACC44992,1054.67,Transfer,2024-12-21 10:38:00,Success,False,"36.7779 N, -119.7556 W",Desktop,Wi-Fi,25,118,4714
